i,j,c(ij),d(ij)
39,23,0.622473769,1.389478422
39,24,0.272508264,4.30191344
39,25,0.887356506,0.880477956
39,27,0.964728435,2.99430683
39,28,0.94653013,3.327652928
39,29,0.269662187,0.309677113
39,30,0.758924518,4.613674917
39,31,0.724588957,3.676695156
39,32,0.122191353,1.359353712
39,33,0.401527215,4.288492996
39,34,0.89273205,0.713611057
39,35,0.616316852,3.670103491
39,36,0.053649639,4.279114425
39,37,0.084975708,1.907928802
39,38,0.498359929,4.017506388
39,40,0.912539229,1.099047669
39,41,0.799416981,4.577146517
39,42,0.963669385,4.927611958
39,43,0.287693087,2.100044205
39,44,0.218012649,4.840030468
39,45,0.782644477,1.206860756
39,46,0.446210174,4.246501413
39,47,0.921355272,2.583011868
39,48,0.678678408,3.966474371
39,49,0.311887011,3.166272874
40,0,0.957368541,0.590352669
40,1,0.037722668,3.860834531
40,2,0.956243873,1.351649885
40,3,0.923907576,1.533271921
40,4,0.606554841,2.471150637
40,5,0.134403417,0.806878096
40,7,0.204612795,1.334186393
40,8,0.052100155,3.797070271
40,9,0.506631867,2.257118872
40,10,0.06367012,4.958995928
40,11,0.825414518,2.986359192
40,12,0.510976388,4.881730093
40,13,0.882501,2.11496792
40,14,0.330882028,0.88778429
40,15,0.469917109,0.839089599
40,16,0.521596763,0.327191342
40,17,0.021575083,3.892976129
40,19,0.105391203,4.456160287
40,20,0.621482015,1.611127521
40,21,0.193628428,4.130927172
40,22,0.855535626,0.7896145
40,23,0.779745973,1.419494604
40,24,0.243656714,2.036962286
40,25,0.541046309,0.691504025
40,26,0.707513437,1.376365892
40,27,0.159945274,1.476144867
40,28,0.685331224,0.375187332
40,29,0.039122345,1.45006375
40,30,0.005560615,2.024116998
40,31,0.603844675,0.54646295
40,33,0.41704414,2.2857303
40,34,0.629467747,0.85309933
40,35,0.140279181,2.794997834
40,36,0.886388622,0.002940702
40,37,0.392942579,0.252625779
40,38,0.791730769,0.672742774
40,39,0.879295579,3.567197593
40,41,0.275631115,4.095342524
40,42,0.196605247,0.308664424
40,44,0.398267818,4.745674561
40,45,0.528727501,0.347884372
40,46,0.978766289,0.360843468
40,48,0.439381407,4.803587887
40,49,0.170278802,2.682407297
41,0,0.802978188,3.05927003
41,2,0.87604778,2.732622452
41,4,0.924454904,3.283664257
41,5,0.884537615,2.929397482
41,6,0.305444408,4.481442049
41,7,0.385545856,1.712000987
41,8,0.250295636,1.704578347
41,9,0.797355655,4.753847415
41,10,0.871546513,4.878055599
41,12,0.365155228,1.921148271
41,13,0.602616859,1.687133544
41,14,0.032930614,0.311842628
41,15,0.042908845,0.328956435
41,16,0.595910531,3.033509216
41,17,0.277855885,0.592532468
41,18,0.370372043,0.600310684
41,20,0.130107166,1.635305964
41,22,0.97446109,0.263447813
41,23,0.80354058,1.658320914
41,24,0.858475064,2.699446474
41,25,0.339410163,2.170165617
41,27,0.125705842,1.401642714
41,28,0.137630585,4.971279618
41,29,0.916730006,1.696698224
41,30,0.480778497,4.091649923
41,31,0.215301636,3.324685482
41,33,0.912760609,1.345019148
41,34,0.886444954,0.760756764
41,35,0.195717402,2.233475055
41,36,0.802896629,1.68388506
41,37,0.177281047,2.400067388
41,38,0.107702968,3.263073022
41,39,0.204609933,1.623571158
41,40,0.667146478,3.301759544
41,42,0.456154212,2.312768612
41,43,0.378156944,3.097192516
41,44,0.758515386,2.771827942
41,45,0.198194692,4.303126944
41,47,0.772372431,3.096765517
41,48,0.727621174,1.477138456
41,49,0.298498459,3.679089397
42,0,0.030092717,1.855537488
42,1,0.293820097,1.621616458
42,2,0.319386736,2.04012875
42,3,0.054600065,0.055416571
42,4,0.021457298,1.627338793
42,5,0.724320553,1.415450518
42,6,0.000859878,4.477153994
42,7,0.987951422,1.431351084
42,8,0.019413325,3.167323436
42,9,0.327826739,0.486449816
42,10,0.571302608,1.103128769
42,11,0.883810613,4.233216667
42,12,0.201044299,1.101664587
42,13,0.234283014,0.251290557
42,14,0.984741979,4.760648526
42,15,0.685080949,3.091247863
42,16,0.118230454,4.132429325
42,17,0.756099778,4.722721183
42,18,0.125744462,3.424282297
42,19,0.437850514,3.368853414
42,20,0.6888381,3.524345013
42,21,0.289948794,0.712267404
42,22,0.856529962,2.367981782
42,23,0.03781025,4.224517885
42,24,0.13862913,0.659732495
42,25,0.655415903,1.397186719
42,26,0.986581011,2.391473627
42,27,0.645158026,2.975861354
42,28,0.645555778,4.745054092
42,29,0.666236403,1.23619094
42,30,0.380882594,2.072677662
42,31,0.372251175,0.193523916
42,32,0.677694609,3.265595417
42,33,0.089626252,0.545749527
42,34,0.981680287,2.645813784
42,35,0.493851312,4.279858051
42,36,0.329757341,0.6385224
42,37,0.207237585,3.051530693
42,38,0.702219301,2.891805222
42,39,0.799567117,2.178498926
42,40,0.332980946,3.911635284
42,43,0.358929358,2.970584727
42,44,0.477803985,2.258117331
42,45,0.154988593,4.725417169
42,46,0.920136927,3.707266816
42,47,0.047510615,2.009558895
42,48,0.707314462,0.517709509
42,49,0.832672497,0.258391124
43,0,0.767295679,2.945399925
43,1,0.06400832,4.297711038
43,2,0.211580696,3.201721169
43,3,0.002144187,3.675600367
43,5,0.79573242,4.139361627
43,6,0.654674812,1.761474669
43,7,0.964265251,4.00266413
43,8,0.106942896,1.582191824
43,9,0.819122778,2.581606163
43,10,0.346375217,3.24539104
43,12,0.661958761,3.418250472
43,13,0.9681115,4.515397061
43,14,0.264787143,3.454552035
43,17,0.710201315,4.288854062
43,18,0.109135893,2.884380255
43,19,0.031767757,4.98440179
43,20,0.400404953,0.212619351
43,21,0.139304062,1.415753365
43,22,0.750199882,4.44256638
43,23,0.561040752,4.308729941
43,24,0.236033726,2.028016385
43,25,0.111483874,1.066485917
43,26,0.463945798,0.582768486
43,27,0.837355128,4.989838176
43,28,0.669767858,1.535101089
43,31,0.858339813,1.243552768
43,32,0.454026654,1.743063128
43,33,0.834132303,2.637184215
43,34,0.310479782,4.942502285
43,35,0.993422036,4.97437787
43,36,0.378868836,2.964064964
43,37,0.875410865,2.929456061
43,38,0.80502678,3.452247027
43,40,0.598874945,1.663391235
43,41,0.365703476,2.399848357
43,42,0.237081611,2.051169707
43,44,0.423376006,4.716825061
43,47,0.867818536,2.224080865
43,48,0.658242151,0.225113161
43,49,0.659775654,2.176810867
44,0,0.380600309,1.006500215
44,1,0.313046862,4.995333222
44,2,0.72573137,4.306943248
44,4,0.143964406,2.721046672
44,5,0.100858848,4.375443852
44,6,0.548882974,1.854041302
44,7,0.923939789,0.919585265
44,8,1.05E-05,1.798028907
44,9,0.147522476,4.334977028
44,10,0.578852933,2.840909828
44,11,0.367510561,4.966024589
44,12,0.784569278,4.450951746
44,13,0.550562887,0.885263752
44,14,0.566617952,3.93555085
44,15,0.042367057,3.893054468
44,16,0.323305109,3.2558216
44,17,0.273873111,2.270318526
44,18,0.473844958,0.909134982
44,19,0.225716258,3.963271496
44,20,0.013836744,2.007850156
44,21,0.845387059,3.502189058
44,22,0.457779156,1.01070243
44,23,0.402130312,1.697423449
44,24,0.234481342,2.317479709
44,25,0.072578923,4.864102798
44,26,0.241180588,0.059097766
44,27,0.7852074,2.537691104
44,28,0.882502176,2.175222244
44,29,0.780191244,1.010826825
44,30,0.884398591,1.668159656
44,31,0.926793012,4.201991724
44,32,0.539654705,2.149070204
44,33,0.354858592,3.319696973
44,34,0.133724787,1.533347155
44,35,0.839132943,4.802338218
44,36,0.396644621,0.494303664
44,37,0.632882356,3.213643609
44,39,0.217259532,3.72178578
44,40,0.392029047,4.630237589
44,41,0.024172832,1.784560549
44,42,0.409106384,1.804569877
44,43,0.110889295,0.531904714
44,45,0.476310578,0.171624099
44,46,0.975261649,3.02607715
44,48,0.674376679,4.191895009
44,49,0.338128983,3.776893892
45,0,0.096689522,4.528594195
45,1,0.097661409,4.551951661
45,2,0.66111002,1.649746329
45,3,0.008348276,1.807067264
45,4,0.997154032,2.325452417
45,6,0.268355395,4.104551916
45,7,0.630802883,2.702313678
45,8,0.212857834,0.075801928
45,9,0.720989212,3.954423939
45,10,0.723396582,3.441383816
45,11,0.899551383,3.132457477
45,12,0.771292409,4.194030828
45,15,0.521676029,0.154310555
45,16,0.80943484,2.203692385
45,17,0.378079557,1.847664282
45,18,0.092940808,3.547030899
45,19,0.070820347,3.551987515
45,20,0.120684873,4.53810252
45,21,0.392217181,3.365042446
45,22,0.455104004,1.058286025
45,23,0.90343051,0.579724881
45,24,0.791906879,3.237786662
45,25,0.926354927,2.395329237
45,26,0.177676175,3.699186999
45,27,0.050463641,0.219452768
45,28,0.55575083,2.909317503
45,29,0.426336431,4.360962566
45,31,0.631906907,4.120725491
45,33,0.864794795,4.39029309
45,34,0.720419112,3.175500913
45,35,0.665404836,3.287464089
45,36,0.033728285,0.346800026
45,37,0.753732194,0.268830271
45,38,0.050398581,2.545527694
45,39,0.866341238,2.925169308
45,40,0.313511134,4.614120167
45,41,0.312986556,1.30038688
45,42,0.390586215,2.530948857
45,43,0.949785521,3.686865804
45,44,0.304075406,2.573716533
45,46,0.759778493,2.655275209
45,48,0.997544533,4.965747752
45,49,0.098263489,4.845459924
46,0,0.51805811,0.365161349
46,1,0.068014447,4.994230708
46,2,0.124048931,2.688065771
46,3,0.266603315,2.434971688
46,5,0.992670748,1.415148034
46,6,0.794554228,3.629046162
46,8,0.002375947,4.530169168
46,9,0.917935732,1.97635688
46,10,0.535329909,0.490637322
46,11,0.008068157,1.613942483
46,12,0.611951924,2.316318869
46,13,0.365389817,3.893004609
46,14,0.591476217,3.104378542
46,15,0.987410202,3.407284955
46,17,0.13078575,4.550353427
46,18,0.311381261,1.226827049
46,19,0.522987641,3.517738419
46,20,0.730407138,4.115407285
46,21,0.190961888,0.703247652
46,22,0.864875829,1.234125748
46,24,0.376443439,0.207854901
46,25,0.015055135,3.76636433
46,26,0.98712765,3.412387552
46,28,0.356414667,0.1556546
46,30,0.147243656,4.857813069
46,31,0.593857607,1.443526087
46,32,0.763106602,1.704449817
46,33,0.339001719,4.420587299
46,34,0.283418391,4.23547889
46,35,0.60964038,1.166919976
46,36,0.700640784,0.417605765
46,37,0.547145097,1.367186266
46,38,0.674726079,1.303882655
46,40,0.771707084,2.174810132
46,41,0.16594997,0.604287376
46,42,0.941290359,1.704939141
46,43,0.772672031,1.556648223
46,44,0.517718403,0.806033
46,45,0.074444169,4.764760086
46,47,0.312892947,3.430474455
46,48,0.610872687,4.482279408
46,49,0.58734656,2.565283687
47,1,0.207814789,1.43941664
47,3,0.760902906,1.644827169
47,4,0.044055455,1.038276329
47,5,0.916614294,3.759363311
47,6,0.244508205,4.211954618
47,7,0.909921403,1.179787526
47,9,0.584534185,0.695002034
47,10,0.166226367,2.548407877
47,11,0.202662922,4.117185411
47,12,0.267475387,0.281438874
47,13,0.051107333,4.346233201
47,14,0.394658357,3.920089406
47,16,0.50932306,2.541965067
47,17,0.090402307,4.684872513
47,18,0.345178535,4.156237391
47,20,0.659216124,3.007572905
47,21,0.801797969,1.865458381
47,22,0.770442701,3.743377289
47,23,0.054808299,3.524226691
47,24,0.374959881,0.122308898
47,25,0.330812753,1.523683897
47,26,0.285033685,1.738219712
47,27,0.97056652,1.577631095
47,28,0.574793216,3.238398389
47,29,0.64318531,4.520614606
47,30,0.258286921,4.857711447
47,31,0.354510602,2.015564428
47,32,0.873330132,1.236288227
47,33,0.673764415,0.277091788
47,34,0.821115394,1.46405601
47,36,0.574259895,2.909161493
47,37,0.053974893,2.679937053
47,38,0.953877887,4.397389394
47,39,0.149502878,3.152914995
47,40,0.21801885,2.124979003
47,41,0.397526318,0.055066422
47,42,0.625805313,2.161514057
47,43,0.597101742,1.347706127
47,44,0.500333785,4.169926851
47,45,0.702967929,3.708518117
47,46,0.074935019,1.791530975
47,48,0.20015218,2.973903804
47,49,0.310477842,0.12328982
48,0,0.75031948,3.724853915
48,1,0.506304119,4.441393563
48,2,0.225669297,4.53616293
48,3,0.71323233,4.547582751
48,4,0.334888127,0.873931918
48,5,0.801972789,4.221011797
48,7,0.164428011,2.925638953
48,8,0.022146894,0.100763987
48,10,0.781164139,1.232669945
48,11,0.137717277,3.730803965
48,12,0.854878401,1.935028223
48,13,0.600280551,1.328188415
48,14,0.444204997,1.683098826
48,15,0.06242845,2.080984412
48,16,0.787382763,3.917225475
48,17,0.019970727,2.217475502
48,18,0.618585701,4.462237945
48,19,0.343849566,3.650033043
48,20,0.632136547,2.368613292
48,22,0.083628878,4.978003767
48,23,0.518388856,1.372900096
48,24,0.423379366,3.81131642
48,25,0.045095522,2.293461186
48,26,0.01220766,1.699560003
48,27,0.219536813,0.370319791
48,28,0.551230429,1.800736821
48,29,0.031897743,4.902134061
48,30,0.106024342,0.712531395
48,31,0.146459527,2.025619842
48,32,0.585522457,2.774164003
48,33,0.942876326,1.965934391
48,34,0.187034787,0.446403892
48,35,0.489754138,1.58638988
48,36,0.13031601,2.679637989
48,37,0.206765095,3.399808332
48,39,0.173651668,3.146285934
48,40,0.651209188,0.270053128
48,41,0.535138176,3.069595512
48,42,0.91536059,1.076423024
48,43,0.6694994,4.763661503
48,45,0.066124232,2.731592715
48,46,0.955233058,0.321472528
48,47,0.379284826,2.411515429
48,49,0.825496211,2.164612151
49,0,0.97178912,1.720845085
49,1,0.477836052,2.618560609
49,2,0.787968614,4.346379417
49,3,0.777650996,3.157300854
49,4,0.060198315,3.273702991
49,5,0.626764536,1.337862885
49,6,0.790758834,2.819661441
49,8,0.836594941,3.6779013
49,9,0.02508236,1.187417002
49,10,0.533018957,4.383655745
49,11,0.431440722,4.028320009
49,12,0.930935864,1.746835687
49,13,0.079908156,1.230407592
49,14,0.33119683,0.480615944
49,15,0.438017964,3.005135646
49,16,0.542099817,4.344364054
49,17,0.251320761,3.083751383
49,18,0.194221347,0.89955136
49,19,0.715118917,0.700776502
49,20,0.93492013,2.296978781
49,21,0.332426844,2.668929296
49,22,0.587744203,4.323963265
49,23,0.392370086,0.928277644
49,24,0.19973989,2.362797041
49,25,0.972894768,3.925065304
49,27,0.661948698,0.794591474
49,28,0.998421354,0.712689213
49,29,0.923405876,3.694015288
49,30,0.493740907,0.454510562
49,31,0.695711546,2.113642576
49,32,0.621879444,3.381929832
49,33,0.973643958,1.2182126
49,34,0.048739175,3.744657284
49,35,0.517115816,4.81712437
49,36,0.867319279,2.661360407
49,37,0.406485722,0.727830797
49,38,0.041856387,3.247750716
49,40,0.389025453,2.913819534
49,41,0.595754167,3.838606105
49,42,0.95484902,3.31956463
49,43,0.177249067,3.625214952
49,44,0.229499503,3.421536044
49,45,0.289200173,2.664472311
49,46,0.183001335,3.789427858
49,47,0.411818358,0.183891182
49,48,0.853982285,3.905130178
